Instance,size,Type,Crossover,hybridation,Nrun,NGeneration,sizepop,Times,deviation
sources/els19.dat,19,T1,CX,NO,0,100,8,0.001,98.508065
sources/els19.dat,19,T1,CX,NO,1,100,8,0.001,138.966224
sources/els19.dat,19,T1,CX,NO,2,100,8,0,116.292475
sources/els19.dat,19,T1,CX,NO,3,100,8,0,126.231189
sources/els19.dat,19,T1,CX,NO,4,100,8,0,164.045358
sources/els19.dat,19,T1,CX,NO,5,100,8,0,115.08388
sources/els19.dat,19,T1,CX,NO,6,100,8,0,121.494331
sources/els19.dat,19,T1,CX,NO,7,100,8,0,102.909064
sources/els19.dat,19,T1,CX,NO,8,100,8,0,165.350313
sources/els19.dat,19,T1,CX,NO,9,100,8,0,134.512508
sources/els19.dat,19,T1,CX,NO,0,100,64,0.001,94.080818
sources/els19.dat,19,T1,CX,NO,1,100,64,0.001,106.392918
sources/els19.dat,19,T1,CX,NO,2,100,64,0.001,59.812109
sources/els19.dat,19,T1,CX,NO,3,100,64,0.001,82.899754
sources/els19.dat,19,T1,CX,NO,4,100,64,0.001,85.876397
sources/els19.dat,19,T1,CX,NO,5,100,64,0.001,115.147008
sources/els19.dat,19,T1,CX,NO,6,100,64,0.001,94.970367
sources/els19.dat,19,T1,CX,NO,7,100,64,0.001,115.500169
sources/els19.dat,19,T1,CX,NO,8,100,64,0.001,96.672137
sources/els19.dat,19,T1,CX,NO,9,100,64,0.001,84.283756
sources/els19.dat,19,T1,CX,NO,0,100,256,0.001,98.896015
sources/els19.dat,19,T1,CX,NO,1,100,256,0.001,98.120906
sources/els19.dat,19,T1,CX,NO,2,100,256,0.001,90.960815
sources/els19.dat,19,T1,CX,NO,3,100,256,0.001,96.847068
sources/els19.dat,19,T1,CX,NO,4,100,256,0.001,65.39291
sources/els19.dat,19,T1,CX,NO,5,100,256,0.001,85.322708
sources/els19.dat,19,T1,CX,NO,6,100,256,0.001,80.133935
sources/els19.dat,19,T1,CX,NO,7,100,256,0.001,107.02168
sources/els19.dat,19,T1,CX,NO,8,100,256,0.001,103.087864
sources/els19.dat,19,T1,CX,NO,9,100,256,0.001,63.930488
sources/els19.dat,19,T1,CX,NO,0,1000,8,0.003,120.985772
sources/els19.dat,19,T1,CX,NO,1,1000,8,0.003,85.38608
sources/els19.dat,19,T1,CX,NO,2,1000,8,0.003,140.345787
sources/els19.dat,19,T1,CX,NO,3,1000,8,0.003,100.729352
sources/els19.dat,19,T1,CX,NO,4,1000,8,0.003,191.066482
sources/els19.dat,19,T1,CX,NO,5,1000,8,0.003,147.796956
sources/els19.dat,19,T1,CX,NO,6,1000,8,0.003,58.50777
sources/els19.dat,19,T1,CX,NO,7,1000,8,0.003,154.054821
sources/els19.dat,19,T1,CX,NO,8,1000,8,0.003,94.898942
sources/els19.dat,19,T1,CX,NO,9,1000,8,0.003,181.675276
sources/els19.dat,19,T1,CX,NO,0,1000,64,0.004,95.483132
sources/els19.dat,19,T1,CX,NO,1,1000,64,0.004,48.471034
sources/els19.dat,19,T1,CX,NO,2,1000,64,0.004,114.542739
sources/els19.dat,19,T1,CX,NO,3,1000,64,0.004,110.998929
sources/els19.dat,19,T1,CX,NO,4,1000,64,0.004,91.001332
sources/els19.dat,19,T1,CX,NO,5,1000,64,0.004,70.61094
sources/els19.dat,19,T1,CX,NO,6,1000,64,0.004,74.190294
sources/els19.dat,19,T1,CX,NO,7,1000,64,0.004,69.628796
sources/els19.dat,19,T1,CX,NO,8,1000,64,0.004,61.984594
sources/els19.dat,19,T1,CX,NO,9,1000,64,0.004,93.172841
sources/els19.dat,19,T1,CX,NO,0,1000,256,0.005,72.700404
sources/els19.dat,19,T1,CX,NO,1,1000,256,0.005,62.61661
sources/els19.dat,19,T1,CX,NO,2,1000,256,0.005,71.136987
sources/els19.dat,19,T1,CX,NO,3,1000,256,0.005,95.056328
sources/els19.dat,19,T1,CX,NO,4,1000,256,0.005,79.661198
sources/els19.dat,19,T1,CX,NO,5,1000,256,0.005,75.349425
sources/els19.dat,19,T1,CX,NO,6,1000,256,0.005,81.457446
sources/els19.dat,19,T1,CX,NO,7,1000,256,0.005,69.77921
sources/els19.dat,19,T1,CX,NO,8,1000,256,0.005,70.544431
sources/els19.dat,19,T1,CX,NO,9,1000,256,0.005,75.824381
sources/els19.dat,19,T1,CX,NO,0,10000,8,0.03,79.308932
sources/els19.dat,19,T1,CX,NO,1,10000,8,0.03,154.011817
sources/els19.dat,19,T1,CX,NO,2,10000,8,0.03,112.559733
sources/els19.dat,19,T1,CX,NO,3,10000,8,0.03,117.824055
sources/els19.dat,19,T1,CX,NO,4,10000,8,0.029,80.160044
sources/els19.dat,19,T1,CX,NO,5,10000,8,0.03,148.921484
sources/els19.dat,19,T1,CX,NO,6,10000,8,0.03,45.412068
sources/els19.dat,19,T1,CX,NO,7,10000,8,0.03,159.47482
sources/els19.dat,19,T1,CX,NO,8,10000,8,0.03,167.412971
sources/els19.dat,19,T1,CX,NO,9,10000,8,0.029,151.79533
sources/els19.dat,19,T1,CX,NO,0,10000,64,0.038,101.783652
sources/els19.dat,19,T1,CX,NO,1,10000,64,0.038,92.152911
sources/els19.dat,19,T1,CX,NO,2,10000,64,0.038,74.132081
sources/els19.dat,19,T1,CX,NO,3,10000,64,0.039,53.261446
sources/els19.dat,19,T1,CX,NO,4,10000,64,0.038,97.367711
sources/els19.dat,19,T1,CX,NO,5,10000,64,0.038,97.966251
sources/els19.dat,19,T1,CX,NO,6,10000,64,0.037,63.847351
sources/els19.dat,19,T1,CX,NO,7,10000,64,0.039,117.622609
sources/els19.dat,19,T1,CX,NO,8,10000,64,0.037,71.458311
sources/els19.dat,19,T1,CX,NO,9,10000,64,0.037,92.177962
sources/els19.dat,19,T1,CX,NO,0,10000,256,0.042,67.414981
sources/els19.dat,19,T1,CX,NO,1,10000,256,0.042,53.69707
sources/els19.dat,19,T1,CX,NO,2,10000,256,0.042,76.533561
sources/els19.dat,19,T1,CX,NO,3,10000,256,0.042,79.454059
sources/els19.dat,19,T1,CX,NO,4,10000,256,0.042,66.514592
sources/els19.dat,19,T1,CX,NO,5,10000,256,0.042,41.219324
sources/els19.dat,19,T1,CX,NO,6,10000,256,0.042,79.949012
sources/els19.dat,19,T1,CX,NO,7,10000,256,0.042,76.642331
sources/els19.dat,19,T1,CX,NO,8,10000,256,0.042,56.124764
sources/els19.dat,19,T1,CX,NO,9,10000,256,0.042,46.799695
sources/els19.dat,19,T1,CX,YES,0,100,8,0.012,0
sources/els19.dat,19,T1,CX,YES,1,100,8,0.012,0
sources/els19.dat,19,T1,CX,YES,2,100,8,0.013,13.359138
sources/els19.dat,19,T1,CX,YES,3,100,8,0.013,4.208999
sources/els19.dat,19,T1,CX,YES,4,100,8,0.013,0
sources/els19.dat,19,T1,CX,YES,5,100,8,0.015,4.208999
sources/els19.dat,19,T1,CX,YES,6,100,8,0.012,4.208999
sources/els19.dat,19,T1,CX,YES,7,100,8,0.014,4.208999
sources/els19.dat,19,T1,CX,YES,8,100,8,0.013,4.562834
sources/els19.dat,19,T1,CX,YES,9,100,8,0.013,4.208999
sources/els19.dat,19,T1,CX,YES,0,100,64,0.018,4.208999
sources/els19.dat,19,T1,CX,YES,1,100,64,0.019,4.562834
sources/els19.dat,19,T1,CX,YES,2,100,64,0.018,4.208999
sources/els19.dat,19,T1,CX,YES,3,100,64,0.019,4.208999
sources/els19.dat,19,T1,CX,YES,4,100,64,0.019,4.208999
sources/els19.dat,19,T1,CX,YES,5,100,64,0.019,0.899228
sources/els19.dat,19,T1,CX,YES,6,100,64,0.019,0.899228
sources/els19.dat,19,T1,CX,YES,7,100,64,0.018,4.208999
sources/els19.dat,19,T1,CX,YES,8,100,64,0.019,4.208999
sources/els19.dat,19,T1,CX,YES,9,100,64,0.018,0.846568
sources/els19.dat,19,T1,CX,YES,0,100,256,0.023,0
sources/els19.dat,19,T1,CX,YES,1,100,256,0.024,0.938769
sources/els19.dat,19,T1,CX,YES,2,100,256,0.023,0.960857
sources/els19.dat,19,T1,CX,YES,3,100,256,0.023,4.208999
sources/els19.dat,19,T1,CX,YES,4,100,256,0.023,4.208999
sources/els19.dat,19,T1,CX,YES,5,100,256,0.022,4.208999
sources/els19.dat,19,T1,CX,YES,6,100,256,0.021,1.87569
sources/els19.dat,19,T1,CX,YES,7,100,256,0.024,0.938769
sources/els19.dat,19,T1,CX,YES,8,100,256,0.023,4.208999
sources/els19.dat,19,T1,CX,YES,9,100,256,0.023,4.208999
sources/els19.dat,19,T1,CX,YES,0,1000,8,0.1,4.208999
sources/els19.dat,19,T1,CX,YES,1,1000,8,0.096,0
sources/els19.dat,19,T1,CX,YES,2,1000,8,0.116,4.208999
sources/els19.dat,19,T1,CX,YES,3,1000,8,0.11,4.208999
sources/els19.dat,19,T1,CX,YES,4,1000,8,0.099,4.208999
sources/els19.dat,19,T1,CX,YES,5,1000,8,0.117,0
sources/els19.dat,19,T1,CX,YES,6,1000,8,0.083,4.208999
sources/els19.dat,19,T1,CX,YES,7,1000,8,0.105,0.807225
sources/els19.dat,19,T1,CX,YES,8,1000,8,0.099,4.208999
sources/els19.dat,19,T1,CX,YES,9,1000,8,0.119,4.897427
sources/els19.dat,19,T1,CX,YES,0,1000,64,0.14,4.208999
sources/els19.dat,19,T1,CX,YES,1,1000,64,0.139,0.899228
sources/els19.dat,19,T1,CX,YES,2,1000,64,0.144,0
sources/els19.dat,19,T1,CX,YES,3,1000,64,0.139,0.938769
sources/els19.dat,19,T1,CX,YES,4,1000,64,0.144,0
sources/els19.dat,19,T1,CX,YES,5,1000,64,0.147,0.938769
sources/els19.dat,19,T1,CX,YES,6,1000,64,0.144,0.899228
sources/els19.dat,19,T1,CX,YES,7,1000,64,0.148,0
sources/els19.dat,19,T1,CX,YES,8,1000,64,0.142,4.208999
sources/els19.dat,19,T1,CX,YES,9,1000,64,0.141,0
sources/els19.dat,19,T1,CX,YES,0,1000,256,0.17,0
sources/els19.dat,19,T1,CX,YES,1,1000,256,0.166,0
sources/els19.dat,19,T1,CX,YES,2,1000,256,0.169,0
sources/els19.dat,19,T1,CX,YES,3,1000,256,0.171,0
sources/els19.dat,19,T1,CX,YES,4,1000,256,0.171,0.899228
sources/els19.dat,19,T1,CX,YES,5,1000,256,0.17,0
sources/els19.dat,19,T1,CX,YES,6,1000,256,0.163,0
sources/els19.dat,19,T1,CX,YES,7,1000,256,0.167,0
sources/els19.dat,19,T1,CX,YES,8,1000,256,0.168,0
sources/els19.dat,19,T1,CX,YES,9,1000,256,0.167,0
sources/els19.dat,19,T1,CX,YES,0,10000,8,0.718,0
sources/els19.dat,19,T1,CX,YES,1,10000,8,0.699,0.938769
sources/els19.dat,19,T1,CX,YES,2,10000,8,0.749,27.571804
sources/els19.dat,19,T1,CX,YES,3,10000,8,0.865,4.208999
sources/els19.dat,19,T1,CX,YES,4,10000,8,0.833,0.938769
sources/els19.dat,19,T1,CX,YES,5,10000,8,0.695,4.208999
sources/els19.dat,19,T1,CX,YES,6,10000,8,0.751,4.208999
sources/els19.dat,19,T1,CX,YES,7,10000,8,0.767,12.002627
sources/els19.dat,19,T1,CX,YES,8,10000,8,0.838,27.571804
sources/els19.dat,19,T1,CX,YES,9,10000,8,0.857,4.208999
sources/els19.dat,19,T1,CX,YES,0,10000,64,1.403,0
sources/els19.dat,19,T1,CX,YES,1,10000,64,1.373,0
sources/els19.dat,19,T1,CX,YES,2,10000,64,1.399,0
sources/els19.dat,19,T1,CX,YES,3,10000,64,1.375,0
sources/els19.dat,19,T1,CX,YES,4,10000,64,1.399,0
sources/els19.dat,19,T1,CX,YES,5,10000,64,1.408,1.300679
sources/els19.dat,19,T1,CX,YES,6,10000,64,1.386,0
sources/els19.dat,19,T1,CX,YES,7,10000,64,1.396,0
sources/els19.dat,19,T1,CX,YES,8,10000,64,1.399,0
sources/els19.dat,19,T1,CX,YES,9,10000,64,1.39,0
sources/els19.dat,19,T1,CX,YES,0,10000,256,1.444,0
sources/els19.dat,19,T1,CX,YES,1,10000,256,1.434,0
sources/els19.dat,19,T1,CX,YES,2,10000,256,1.43,0
sources/els19.dat,19,T1,CX,YES,3,10000,256,1.445,0
sources/els19.dat,19,T1,CX,YES,4,10000,256,1.437,0
sources/els19.dat,19,T1,CX,YES,5,10000,256,1.443,0
sources/els19.dat,19,T1,CX,YES,6,10000,256,1.443,0
sources/els19.dat,19,T1,CX,YES,7,10000,256,1.452,0
sources/els19.dat,19,T1,CX,YES,8,10000,256,1.438,0
sources/els19.dat,19,T1,CX,YES,9,10000,256,1.439,0
sources/els19.dat,19,T1,UX,NO,0,100,8,0,106.928248
sources/els19.dat,19,T1,UX,NO,1,100,8,0,121.986112
sources/els19.dat,19,T1,UX,NO,2,100,8,0,93.861374
sources/els19.dat,19,T1,UX,NO,3,100,8,0,149.008316
sources/els19.dat,19,T1,UX,NO,4,100,8,0,159.95863
sources/els19.dat,19,T1,UX,NO,5,100,8,0,120.344019
sources/els19.dat,19,T1,UX,NO,6,100,8,0,82.439567
sources/els19.dat,19,T1,UX,NO,7,100,8,0,96.577973
sources/els19.dat,19,T1,UX,NO,8,100,8,0,144.083084
sources/els19.dat,19,T1,UX,NO,9,100,8,0,137.031507
sources/els19.dat,19,T1,UX,NO,0,100,64,0,91.414786
sources/els19.dat,19,T1,UX,NO,1,100,64,0,85.455576
sources/els19.dat,19,T1,UX,NO,2,100,64,0,56.339642
sources/els19.dat,19,T1,UX,NO,3,100,64,0,98.995942
sources/els19.dat,19,T1,UX,NO,4,100,64,0,90.205053
sources/els19.dat,19,T1,UX,NO,5,100,64,0,48.499618
sources/els19.dat,19,T1,UX,NO,6,100,64,0,66.878082
sources/els19.dat,19,T1,UX,NO,7,100,64,0,91.459754
sources/els19.dat,19,T1,UX,NO,8,100,64,0,115.591114
sources/els19.dat,19,T1,UX,NO,9,100,64,0,107.921814
sources/els19.dat,19,T1,UX,NO,0,100,256,0.001,66.69654
sources/els19.dat,19,T1,UX,NO,1,100,256,0.001,97.721941
sources/els19.dat,19,T1,UX,NO,2,100,256,0.001,65.278424
sources/els19.dat,19,T1,UX,NO,3,100,256,0.001,89.697086
sources/els19.dat,19,T1,UX,NO,4,100,256,0.001,76.919106
sources/els19.dat,19,T1,UX,NO,5,100,256,0.001,65.2187
sources/els19.dat,19,T1,UX,NO,6,100,256,0.001,60.163318
sources/els19.dat,19,T1,UX,NO,7,100,256,0.001,69.9611
sources/els19.dat,19,T1,UX,NO,8,100,256,0.001,77.416871
sources/els19.dat,19,T1,UX,NO,9,100,256,0.001,57.366777
sources/els19.dat,19,T1,UX,NO,0,1000,8,0.002,113.573888
sources/els19.dat,19,T1,UX,NO,1,1000,8,0.002,141.984964
sources/els19.dat,19,T1,UX,NO,2,1000,8,0.002,138.751613
sources/els19.dat,19,T1,UX,NO,3,1000,8,0.002,146.250712
sources/els19.dat,19,T1,UX,NO,4,1000,8,0.002,137.953544
sources/els19.dat,19,T1,UX,NO,5,1000,8,0.002,138.677644
sources/els19.dat,19,T1,UX,NO,6,1000,8,0.002,141.82601
sources/els19.dat,19,T1,UX,NO,7,1000,8,0.002,92.868993
sources/els19.dat,19,T1,UX,NO,8,1000,8,0.002,159.234705
sources/els19.dat,19,T1,UX,NO,9,1000,8,0.002,114.197375
sources/els19.dat,19,T1,UX,NO,0,1000,64,0.003,46.169388
sources/els19.dat,19,T1,UX,NO,1,1000,64,0.003,82.139495
sources/els19.dat,19,T1,UX,NO,2,1000,64,0.003,77.096697
sources/els19.dat,19,T1,UX,NO,3,1000,64,0.003,72.482261
sources/els19.dat,19,T1,UX,NO,4,1000,64,0.003,81.631157
sources/els19.dat,19,T1,UX,NO,5,1000,64,0.003,89.396073
sources/els19.dat,19,T1,UX,NO,6,1000,64,0.003,71.135558
sources/els19.dat,19,T1,UX,NO,7,1000,64,0.003,84.668603
sources/els19.dat,19,T1,UX,NO,8,1000,64,0.003,70.776203
sources/els19.dat,19,T1,UX,NO,9,1000,64,0.003,99.787248
sources/els19.dat,19,T1,UX,NO,0,1000,256,0.003,64.504907
sources/els19.dat,19,T1,UX,NO,1,1000,256,0.003,75.388072
sources/els19.dat,19,T1,UX,NO,2,1000,256,0.003,78.390428
sources/els19.dat,19,T1,UX,NO,3,1000,256,0.003,88.425432
sources/els19.dat,19,T1,UX,NO,4,1000,256,0.003,68.578109
sources/els19.dat,19,T1,UX,NO,5,1000,256,0.003,77.802694
sources/els19.dat,19,T1,UX,NO,6,1000,256,0.004,84.673913
sources/els19.dat,19,T1,UX,NO,7,1000,256,0.004,66.81134
sources/els19.dat,19,T1,UX,NO,8,1000,256,0.003,67.322572
sources/els19.dat,19,T1,UX,NO,9,1000,256,0.003,83.032971
sources/els19.dat,19,T1,UX,NO,0,10000,8,0.023,130.78747
sources/els19.dat,19,T1,UX,NO,1,10000,8,0.023,163.895526
sources/els19.dat,19,T1,UX,NO,2,10000,8,0.023,114.721888
sources/els19.dat,19,T1,UX,NO,3,10000,8,0.023,218.745057
sources/els19.dat,19,T1,UX,NO,4,10000,8,0.023,145.403249
sources/els19.dat,19,T1,UX,NO,5,10000,8,0.023,160.443951
sources/els19.dat,19,T1,UX,NO,6,10000,8,0.023,148.542865
sources/els19.dat,19,T1,UX,NO,7,10000,8,0.023,134.261063
sources/els19.dat,19,T1,UX,NO,8,10000,8,0.023,173.223813
sources/els19.dat,19,T1,UX,NO,9,10000,8,0.023,122.046149
sources/els19.dat,19,T1,UX,NO,0,10000,64,0.026,87.284172
sources/els19.dat,19,T1,UX,NO,1,10000,64,0.025,98.326512
sources/els19.dat,19,T1,UX,NO,2,10000,64,0.025,115.793164
sources/els19.dat,19,T1,UX,NO,3,10000,64,0.025,115.778245
sources/els19.dat,19,T1,UX,NO,4,10000,64,0.026,60.569719
sources/els19.dat,19,T1,UX,NO,5,10000,64,0.026,56.105383
sources/els19.dat,19,T1,UX,NO,6,10000,64,0.026,60.535093
sources/els19.dat,19,T1,UX,NO,7,10000,64,0.025,45.342491
sources/els19.dat,19,T1,UX,NO,8,10000,64,0.025,86.653667
sources/els19.dat,19,T1,UX,NO,9,10000,64,0.026,68.368332
sources/els19.dat,19,T1,UX,NO,0,10000,256,0.03,88.343318
sources/els19.dat,19,T1,UX,NO,1,10000,256,0.03,65.445441
sources/els19.dat,19,T1,UX,NO,2,10000,256,0.03,78.979405
sources/els19.dat,19,T1,UX,NO,3,10000,256,0.03,81.815069
sources/els19.dat,19,T1,UX,NO,4,10000,256,0.03,64.24118
sources/els19.dat,19,T1,UX,NO,5,10000,256,0.03,73.980807
sources/els19.dat,19,T1,UX,NO,6,10000,256,0.03,66.886332
sources/els19.dat,19,T1,UX,NO,7,10000,256,0.03,51.927791
sources/els19.dat,19,T1,UX,NO,8,10000,256,0.03,71.298183
sources/els19.dat,19,T1,UX,NO,9,10000,256,0.03,64.683009
sources/els19.dat,19,T1,UX,YES,0,100,8,0.021,4.208999
sources/els19.dat,19,T1,UX,YES,1,100,8,0.019,17.736014
sources/els19.dat,19,T1,UX,YES,2,100,8,0.02,4.208999
sources/els19.dat,19,T1,UX,YES,3,100,8,0.02,12.622129
sources/els19.dat,19,T1,UX,YES,4,100,8,0.016,4.208999
sources/els19.dat,19,T1,UX,YES,5,100,8,0.02,4.802694
sources/els19.dat,19,T1,UX,YES,6,100,8,0.018,17.736014
sources/els19.dat,19,T1,UX,YES,7,100,8,0.018,4.802694
sources/els19.dat,19,T1,UX,YES,8,100,8,0.017,1.300679
sources/els19.dat,19,T1,UX,YES,9,100,8,0.02,4.208999
sources/els19.dat,19,T1,UX,YES,0,100,64,0.022,4.208999
sources/els19.dat,19,T1,UX,YES,1,100,64,0.022,0.938769
sources/els19.dat,19,T1,UX,YES,2,100,64,0.022,0
sources/els19.dat,19,T1,UX,YES,3,100,64,0.021,0
sources/els19.dat,19,T1,UX,YES,4,100,64,0.022,0
sources/els19.dat,19,T1,UX,YES,5,100,64,0.022,4.208999
sources/els19.dat,19,T1,UX,YES,6,100,64,0.023,1.326985
sources/els19.dat,19,T1,UX,YES,7,100,64,0.021,0.807225
sources/els19.dat,19,T1,UX,YES,8,100,64,0.024,0.938769
sources/els19.dat,19,T1,UX,YES,9,100,64,0.022,1.891016
sources/els19.dat,19,T1,UX,YES,0,100,256,0.025,4.208999
sources/els19.dat,19,T1,UX,YES,1,100,256,0.024,4.208999
sources/els19.dat,19,T1,UX,YES,2,100,256,0.024,0.938769
sources/els19.dat,19,T1,UX,YES,3,100,256,0.024,4.208999
sources/els19.dat,19,T1,UX,YES,4,100,256,0.023,0
sources/els19.dat,19,T1,UX,YES,5,100,256,0.025,0.938769
sources/els19.dat,19,T1,UX,YES,6,100,256,0.024,0.807225
sources/els19.dat,19,T1,UX,YES,7,100,256,0.024,0.938769
sources/els19.dat,19,T1,UX,YES,8,100,256,0.024,0.846568
sources/els19.dat,19,T1,UX,YES,9,100,256,0.023,4.208999
sources/els19.dat,19,T1,UX,YES,0,1000,8,0.167,0
sources/els19.dat,19,T1,UX,YES,1,1000,8,0.142,4.208999
sources/els19.dat,19,T1,UX,YES,2,1000,8,0.15,7.857489
sources/els19.dat,19,T1,UX,YES,3,1000,8,0.151,0
sources/els19.dat,19,T1,UX,YES,4,1000,8,0.153,0.807225
sources/els19.dat,19,T1,UX,YES,5,1000,8,0.18,4.208999
sources/els19.dat,19,T1,UX,YES,6,1000,8,0.155,4.208999
sources/els19.dat,19,T1,UX,YES,7,1000,8,0.137,0.888666
sources/els19.dat,19,T1,UX,YES,8,1000,8,0.133,4.208999
sources/els19.dat,19,T1,UX,YES,9,1000,8,0.143,17.736014
sources/els19.dat,19,T1,UX,YES,0,1000,64,0.215,0
sources/els19.dat,19,T1,UX,YES,1,1000,64,0.212,0
sources/els19.dat,19,T1,UX,YES,2,1000,64,0.206,0
sources/els19.dat,19,T1,UX,YES,3,1000,64,0.203,4.208999
sources/els19.dat,19,T1,UX,YES,4,1000,64,0.197,0
sources/els19.dat,19,T1,UX,YES,5,1000,64,0.208,0
sources/els19.dat,19,T1,UX,YES,6,1000,64,0.209,0.888666
sources/els19.dat,19,T1,UX,YES,7,1000,64,0.206,0
sources/els19.dat,19,T1,UX,YES,8,1000,64,0.205,0
sources/els19.dat,19,T1,UX,YES,9,1000,64,0.2,0
sources/els19.dat,19,T1,UX,YES,0,1000,256,0.224,0
sources/els19.dat,19,T1,UX,YES,1,1000,256,0.215,0
sources/els19.dat,19,T1,UX,YES,2,1000,256,0.22,0
sources/els19.dat,19,T1,UX,YES,3,1000,256,0.211,0
sources/els19.dat,19,T1,UX,YES,4,1000,256,0.222,0
sources/els19.dat,19,T1,UX,YES,5,1000,256,0.223,0
sources/els19.dat,19,T1,UX,YES,6,1000,256,0.225,0
sources/els19.dat,19,T1,UX,YES,7,1000,256,0.221,0
sources/els19.dat,19,T1,UX,YES,8,1000,256,0.224,0
sources/els19.dat,19,T1,UX,YES,9,1000,256,0.219,0.807225
sources/els19.dat,19,T1,UX,YES,0,10000,8,1.22,4.208999
sources/els19.dat,19,T1,UX,YES,1,10000,8,1.367,0
sources/els19.dat,19,T1,UX,YES,2,10000,8,1.346,17.736014
sources/els19.dat,19,T1,UX,YES,3,10000,8,1.298,0
sources/els19.dat,19,T1,UX,YES,4,10000,8,1.306,0
sources/els19.dat,19,T1,UX,YES,5,10000,8,1.39,17.736014
sources/els19.dat,19,T1,UX,YES,6,10000,8,1.287,4.562834
sources/els19.dat,19,T1,UX,YES,7,10000,8,1.317,4.208999
sources/els19.dat,19,T1,UX,YES,8,10000,8,1.166,19.615562
sources/els19.dat,19,T1,UX,YES,9,10000,8,1.326,17.736014
sources/els19.dat,19,T1,UX,YES,0,10000,64,2.134,0
sources/els19.dat,19,T1,UX,YES,1,10000,64,2.082,0
sources/els19.dat,19,T1,UX,YES,2,10000,64,2.008,0
sources/els19.dat,19,T1,UX,YES,3,10000,64,2.048,0
sources/els19.dat,19,T1,UX,YES,4,10000,64,2.125,0
sources/els19.dat,19,T1,UX,YES,5,10000,64,2.102,0
sources/els19.dat,19,T1,UX,YES,6,10000,64,2.167,0
sources/els19.dat,19,T1,UX,YES,7,10000,64,2.061,0
sources/els19.dat,19,T1,UX,YES,8,10000,64,2.104,0
sources/els19.dat,19,T1,UX,YES,9,10000,64,2.06,0
sources/els19.dat,19,T1,UX,YES,0,10000,256,2.09,0
sources/els19.dat,19,T1,UX,YES,1,10000,256,2.145,0
sources/els19.dat,19,T1,UX,YES,2,10000,256,2.164,0
sources/els19.dat,19,T1,UX,YES,3,10000,256,2.15,0
sources/els19.dat,19,T1,UX,YES,4,10000,256,2.096,0
sources/els19.dat,19,T1,UX,YES,5,10000,256,2.162,0
sources/els19.dat,19,T1,UX,YES,6,10000,256,2.096,0
sources/els19.dat,19,T1,UX,YES,7,10000,256,2.181,0
sources/els19.dat,19,T1,UX,YES,8,10000,256,2.106,0
sources/els19.dat,19,T1,UX,YES,9,10000,256,2.025,0
sources/els19.dat,19,T1,RUX,NO,0,100,8,0,116.738196
sources/els19.dat,19,T1,RUX,NO,1,100,8,0,126.293016
sources/els19.dat,19,T1,RUX,NO,2,100,8,0,74.362564
sources/els19.dat,19,T1,RUX,NO,3,100,8,0,87.044626
sources/els19.dat,19,T1,RUX,NO,4,100,8,0,123.389042
sources/els19.dat,19,T1,RUX,NO,5,100,8,0,179.072268
sources/els19.dat,19,T1,RUX,NO,6,100,8,0,159.500999
sources/els19.dat,19,T1,RUX,NO,7,100,8,0,148.98402
sources/els19.dat,19,T1,RUX,NO,8,100,8,0,125.268473
sources/els19.dat,19,T1,RUX,NO,9,100,8,0,118.002157
sources/els19.dat,19,T1,RUX,NO,0,100,64,0,84.55658
sources/els19.dat,19,T1,RUX,NO,1,100,64,0,93.719396
sources/els19.dat,19,T1,RUX,NO,2,100,64,0,84.425339
sources/els19.dat,19,T1,RUX,NO,3,100,64,0,101.245429
sources/els19.dat,19,T1,RUX,NO,4,100,64,0,115.082799
sources/els19.dat,19,T1,RUX,NO,5,100,64,0,111.724261
sources/els19.dat,19,T1,RUX,NO,6,100,64,0,95.360954
sources/els19.dat,19,T1,RUX,NO,7,100,64,0,76.470201
sources/els19.dat,19,T1,RUX,NO,8,100,64,0,84.691935
sources/els19.dat,19,T1,RUX,NO,9,100,64,0,62.591686
sources/els19.dat,19,T1,RUX,NO,0,100,256,0.001,63.784281
sources/els19.dat,19,T1,RUX,NO,1,100,256,0.001,77.708507
sources/els19.dat,19,T1,RUX,NO,2,100,256,0.001,81.188166
sources/els19.dat,19,T1,RUX,NO,3,100,256,0.001,79.459404
sources/els19.dat,19,T1,RUX,NO,4,100,256,0.001,93.553064
sources/els19.dat,19,T1,RUX,NO,5,100,256,0.001,90.426054
sources/els19.dat,19,T1,RUX,NO,6,100,256,0.001,51.424438
sources/els19.dat,19,T1,RUX,NO,7,100,256,0.001,101.266506
sources/els19.dat,19,T1,RUX,NO,8,100,256,0.001,109.844307
sources/els19.dat,19,T1,RUX,NO,9,100,256,0.001,80.920047
sources/els19.dat,19,T1,RUX,NO,0,1000,8,0.003,117.737316
sources/els19.dat,19,T1,RUX,NO,1,1000,8,0.003,139.297657
sources/els19.dat,19,T1,RUX,NO,2,1000,8,0.003,156.607238
sources/els19.dat,19,T1,RUX,NO,3,1000,8,0.003,137.945399
sources/els19.dat,19,T1,RUX,NO,4,1000,8,0.003,86.183556
sources/els19.dat,19,T1,RUX,NO,5,1000,8,0.003,130.321135
sources/els19.dat,19,T1,RUX,NO,6,1000,8,0.003,115.30796
sources/els19.dat,19,T1,RUX,NO,7,1000,8,0.003,151.469323
sources/els19.dat,19,T1,RUX,NO,8,1000,8,0.003,87.853083
sources/els19.dat,19,T1,RUX,NO,9,1000,8,0.003,93.120193
